lr-AdamW,step,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,4749,0.19030290842056274,0.002725152298808098,0.19030290842056274,4749.0,7,,,,,,,,,
0.01,4799,,,,,,,,,,,,,,
,4799,0.1444583535194397,0.0004888748517259955,0.1444583535194397,4799.0,7,,,,,,,,,
,4799,,,,,7,0.17035944759845734,0.0014365877723321319,0.17035944759845734,0.12975521385669708,0.00089024449698627,0.12975521385669708,,,
,4799,,,,,7,,,,,,,0.12354514747858047,0.00269946176558733,0.12354514747858047
0.01,4849,,,,,,,,,,,,,,
,4849,0.08621975779533386,0.00029039251967333257,0.08621975779533386,4849.0,8,,,,,,,,,
0.01,4899,,,,,,,,,,,,,,
,4899,0.22492392361164093,0.001598398550413549,0.22492392361164093,4899.0,8,,,,,,,,,
0.01,4949,,,,,,,,,,,,,,
,4949,0.058761488646268845,0.00020935304928570986,0.058761488646268845,4949.0,8,,,,,,,,,
0.01,4999,,,,,,,,,,,,,,
,4999,0.046144038438797,0.00017159526760224253,0.046144038438797,4999.0,8,,,,,,,,,
,4999,,,,,8,,,,,,,0.12129147350788116,0.0023658177815377712,0.12129147350788116
